source_label,source_file,relation,target_label,target_file,confidence,context
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,parseTargetOptions(),.agents/skills/impeccable/scripts/lib/target-args.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,IMPECCABLE_COMMAND,.agents/skills/impeccable/scripts/lib/provider.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,IMPECCABLE_PROVIDER_ID,.agents/skills/impeccable/scripts/lib/provider.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,resolveSurfaceBrief(),.agents/skills/impeccable/scripts/lib/surface-briefs.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,collectBootFindings(),.agents/skills/impeccable/scripts/lib/staleness.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,designSidecarCandidatesFor(),.agents/skills/impeccable/scripts/lib/staleness.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,buildStalenessDirective(),.agents/skills/impeccable/scripts/lib/staleness-notice.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,filterFreshFindings(),.agents/skills/impeccable/scripts/lib/staleness-notice.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context.mjs,.agents/skills/impeccable/scripts/context.mjs,imports,stalenessCheckDisabled(),.agents/skills/impeccable/scripts/lib/staleness-notice.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context-signals.mjs,.agents/skills/impeccable/scripts/context-signals.mjs,imports,extractPlatform(),.agents/skills/impeccable/scripts/context.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context-signals.mjs,.agents/skills/impeccable/scripts/context-signals.mjs,imports,loadContext(),.agents/skills/impeccable/scripts/context.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/context-signals.mjs,.agents/skills/impeccable/scripts/context-signals.mjs,imports,getCritiqueDir(),.agents/skills/impeccable/scripts/lib/impeccable-paths.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/critique-storage.mjs,.agents/skills/impeccable/scripts/critique-storage.mjs,imports,getCritiqueDir(),.agents/skills/impeccable/scripts/lib/impeccable-paths.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,filterDetectionFindings(),.agents/skills/impeccable/scripts/lib/impeccable-config.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,readDetectionConfig(),.agents/skills/impeccable/scripts/lib/impeccable-config.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,shouldIgnoreDetectionFile(),.agents/skills/impeccable/scripts/lib/impeccable-config.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,buildImportGraph(),.agents/skills/impeccable/scripts/detector/node/file-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,detectFrameworkConfig(),.agents/skills/impeccable/scripts/detector/node/file-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,HTML_EXTENSIONS,.agents/skills/impeccable/scripts/detector/node/file-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,isPortListening(),.agents/skills/impeccable/scripts/detector/node/file-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,walkDir(),.agents/skills/impeccable/scripts/detector/node/file-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,loadDesignSystemForTarget(),.agents/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,filterByScopes(),.agents/skills/impeccable/scripts/detector/registry/antipatterns.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,RULE_SCOPES,.agents/skills/impeccable/scripts/detector/registry/antipatterns.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,createBrowserDetector(),.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,detectUrl(),.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,detectHtml(),.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/cli/main.mjs,.agents/skills/impeccable/scripts/detector/cli/main.mjs,imports,detectText(),.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/design-system.mjs,.agents/skills/impeccable/scripts/detector/design-system.mjs,imports,finding(),.agents/skills/impeccable/scripts/detector/findings.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/design-system.mjs,.agents/skills/impeccable/scripts/detector/design-system.mjs,imports,GENERIC_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/design-system.mjs,.agents/skills/impeccable/scripts/detector/design-system.mjs,imports,parseAnyColor(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/design-system.mjs,.agents/skills/impeccable/scripts/detector/design-system.mjs,imports,resolveLengthPx(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,finding(),.agents/skills/impeccable/scripts/detector/findings.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,profileFindingsAsync(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,profileStep(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,profileStepAsync(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,captureVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/engines/visual/screenshot-contrast.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,.agents/skills/impeccable/scripts/detector/engines/browser/detect-url.mjs,imports,checkContentHiddenAtRest(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,GENERIC_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,OVERUSED_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,isNeutralColor(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,extractGoogleFontFamilies(),.agents/skills/impeccable/scripts/detector/shared/fonts.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,checkSourceDesignSystem(),.agents/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,scanCssTextForGlow(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,scanCssTextForGridBackground(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,scanCssTextForMarquee(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,scanCssTextForRadialHalo(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,isFullPage(),.agents/skills/impeccable/scripts/detector/shared/page.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,applyInlineIgnores(),.agents/skills/impeccable/scripts/detector/shared/inline-ignores.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,finding(),.agents/skills/impeccable/scripts/detector/findings.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,profileFindings(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,imports,profileStep(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,profileStep(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,recordProfileEvent(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,collectCssCustomProps(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,cssLengthToPx(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,parseAnyColor(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,resolveLengthPx(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,imports,resolveVarRefs(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,isFullPage(),.agents/skills/impeccable/scripts/detector/shared/page.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,applyInlineIgnores(),.agents/skills/impeccable/scripts/detector/shared/inline-ignores.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,finding(),.agents/skills/impeccable/scripts/detector/findings.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,profileFindings(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,profileStep(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,profileStepAsync(),.agents/skills/impeccable/scripts/detector/profile/profiler.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkCreamPalette(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementBorders(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementClippedOverflow(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementColors(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementGlow(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementGptBorderShadow(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementHeroEyebrow(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementHoverContrast(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementIconTile(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementItalicSerif(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementMotion(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementOversizedH1(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkElementQuality(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkHtmlPatterns(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkNumberedSectionLabelsFromDoc(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkPageLayout(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkPageQualityFromDoc(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkRepeatedContainerTextFromDoc(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkRepeatedSectionKickersFromDoc(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,resolveBackground(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,resolveBorderRadiusPx(),.agents/skills/impeccable/scripts/detector/rules/checks.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,detectText(),.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,runTextContentAnalyzers(),.agents/skills/impeccable/scripts/detector/engines/regex/detect-text.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,buildStaticStyleMap(),.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,buildStaticWindow(),.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,collectStaticCssText(),.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,StaticDocument,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,GENERIC_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,OVERUSED_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,checkSourceDesignSystem(),.agents/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,collectStaticDesignSystemFindings(),.agents/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,.agents/skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs,imports,mergeDesignSystemFindings(),.agents/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/findings.mjs,.agents/skills/impeccable/scripts/detector/findings.mjs,imports,getAntipattern(),.agents/skills/impeccable/scripts/detector/registry/antipatterns.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,BORDER_SAFE_TAGS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,GENERIC_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,isBrandFontOnOwnDomain(),.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,KNOWN_SERIF_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,OVERUSED_FONTS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,SAFE_TAGS,.agents/skills/impeccable/scripts/detector/shared/constants.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,colorToHex(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,contrastRatio(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,getHue(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,hasChroma(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,isNeutralColor(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,parseGradientColors(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,parseRgb(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,relativeLuminance(),.agents/skills/impeccable/scripts/detector/shared/color.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/detector/rules/checks.mjs,.agents/skills/impeccable/scripts/detector/rules/checks.mjs,imports,extractGoogleFontFamilies(),.agents/skills/impeccable/scripts/detector/shared/fonts.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,extractPlatform(),.agents/skills/impeccable/scripts/context.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,loadContext(),.agents/skills/impeccable/scripts/context.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,resolveTargetSelection(),.agents/skills/impeccable/scripts/context.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,parseTargetOptions(),.agents/skills/impeccable/scripts/lib/target-args.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,IMPECCABLE_COMMAND,.agents/skills/impeccable/scripts/lib/provider.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,IMPECCABLE_PROVIDER_ID,.agents/skills/impeccable/scripts/lib/provider.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,parseDesignMd(),.agents/skills/impeccable/scripts/lib/design-parser.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,PRODUCT_SCHEMA_VERSION,.agents/skills/impeccable/scripts/lib/artifact-schema.mjs,EXTRACTED,import
.agents/skills/impeccable/scripts/doctor.mjs,.agents/skills/impeccable/scripts/doctor.mjs,imports,readProductSchemaVersion(),.agents/skills/impeccable/scripts/lib/artifact-schema.mjs,EXTRACTED,import
